HH1,HH2,HH6,HH7,WS1,WS11,windex5,HH48
105.0,11.0,2.0,2.0,42.0,23.0,2.0,5.0
105.0,12.0,2.0,2.0,,,,
105.0,13.0,2.0,2.0,42.0,23.0,2.0,4.0
105.0,14.0,2.0,2.0,81.0,23.0,2.0,3.0
105.0,15.0,2.0,2.0,32.0,23.0,1.0,1.0
105.0,16.0,2.0,2.0,81.0,23.0,2.0,4.0
105.0,17.0,2.0,2.0,31.0,22.0,3.0,3.0
105.0,18.0,2.0,2.0,,,,
105.0,19.0,2.0,2.0,81.0,95.0,1.0,1.0
105.0,20.0,2.0,2.0,81.0,31.0,2.0,4.0
106.0,1.0,2.0,2.0,,,,
106.0,2.0,2.0,2.0,32.0,95.0,1.0,2.0
106.0,3.0,2.0,2.0,,,,
106.0,4.0,2.0,2.0,32.0,22.0,3.0,1.0
106.0,5.0,2.0,2.0,31.0,22.0,3.0,3.0
106.0,6.0,2.0,2.0,31.0,95.0,3.0,1.0
106.0,7.0,2.0,2.0,31.0,22.0,3.0,2.0
106.0,8.0,2.0,2.0,13.0,22.0,3.0,1.0
106.0,9.0,2.0,2.0,31.0,22.0,3.0,2.0
106.0,10.0,2.0,2.0,,,,
106.0,11.0,2.0,2.0,31.0,95.0,3.0,4.0
106.0,12.0,2.0,2.0,31.0,12.0,3.0,2.0
106.0,13.0,2.0,2.0,32.0,31.0,3.0,5.0
106.0,14.0,2.0,2.0,32.0,31.0,3.0,8.0
106.0,15.0,2.0,2.0,81.0,22.0,3.0,6.0
106.0,16.0,2.0,2.0,31.0,22.0,2.0,1.0
106.0,17.0,2.0,2.0,31.0,22.0,4.0,5.0
106.0,18.0,2.0,2.0,31.0,22.0,3.0,3.0
106.0,19.0,2.0,2.0,41.0,22.0,2.0,4.0
106.0,20.0,2.0,2.0,31.0,22.0,3.0,2.0
107.0,1.0,2.0,2.0,41.0,95.0,3.0,8.0
107.0,2.0,2.0,2.0,14.0,95.0,2.0,1.0
107.0,3.0,2.0,2.0,21.0,95.0,2.0,6.0
107.0,4.0,2.0,2.0,41.0,95.0,2.0,1.0
107.0,5.0,2.0,2.0,14.0,22.0,2.0,5.0
107.0,6.0,2.0,2.0,31.0,95.0,3.0,1.0
107.0,7.0,2.0,2.0,14.0,95.0,2.0,2.0
107.0,8.0,2.0,2.0,21.0,95.0,3.0,6.0
107.0,9.0,2.0,2.0,41.0,95.0,3.0,2.0
107.0,10.0,2.0,2.0,21.0,95.0,3.0,2.0
107.0,11.0,2.0,2.0,14.0,22.0,3.0,3.0
107.0,12.0,2.0,2.0,14.0,95.0,2.0,1.0
107.0,13.0,2.0,2.0,14.0,95.0,2.0,1.0
107.0,14.0,2.0,2.0,21.0,95.0,3.0,5.0
107.0,15.0,2.0,2.0,41.0,95.0,1.0,1.0
107.0,16.0,2.0,2.0,32.0,95.0,1.0,1.0
107.0,17.0,2.0,2.0,41.0,23.0,3.0,3.0
107.0,18.0,2.0,2.0,31.0,95.0,3.0,2.0
107.0,19.0,2.0,2.0,14.0,22.0,3.0,4.0
107.0,20.0,2.0,2.0,21.0,95.0,2.0,3.0
108.0,1.0,2.0,2.0,14.0,95.0,3.0,4.0
108.0,2.0,2.0,2.0,81.0,95.0,1.0,4.0
108.0,3.0,2.0,2.0,81.0,95.0,1.0,5.0
108.0,4.0,2.0,2.0,81.0,95.0,2.0,2.0
108.0,5.0,2.0,2.0,81.0,95.0,2.0,10.0
108.0,6.0,2.0,2.0,81.0,95.0,1.0,1.0
108.0,7.0,2.0,2.0,42.0,31.0,2.0,4.0
108.0,8.0,2.0,2.0,81.0,22.0,2.0,5.0
108.0,9.0,2.0,2.0,81.0,22.0,3.0,4.0
108.0,10.0,2.0,2.0,81.0,22.0,2.0,1.0
108.0,11.0,2.0,2.0,42.0,31.0,3.0,2.0
108.0,12.0,2.0,2.0,81.0,95.0,2.0,7.0
108.0,13.0,2.0,2.0,42.0,95.0,2.0,5.0
108.0,14.0,2.0,2.0,42.0,95.0,3.0,5.0
108.0,15.0,2.0,2.0,,,,
108.0,16.0,2.0,2.0,81.0,95.0,1.0,4.0
108.0,17.0,2.0,2.0,42.0,95.0,1.0,6.0
108.0,18.0,2.0,2.0,81.0,22.0,2.0,4.0
108.0,19.0,2.0,2.0,42.0,95.0,3.0,5.0
108.0,20.0,2.0,2.0,42.0,95.0,3.0,9.0
109.0,1.0,2.0,2.0,51.0,95.0,2.0,1.0
109.0,2.0,2.0,2.0,51.0,95.0,2.0,1.0
109.0,3.0,2.0,2.0,21.0,95.0,1.0,1.0
109.0,4.0,2.0,2.0,,,,
109.0,5.0,2.0,2.0,14.0,95.0,1.0,2.0
109.0,6.0,2.0,2.0,21.0,31.0,3.0,6.0
109.0,7.0,2.0,2.0,21.0,95.0,1.0,5.0
109.0,8.0,2.0,2.0,21.0,95.0,2.0,3.0
109.0,9.0,2.0,2.0,32.0,95.0,2.0,4.0
109.0,10.0,2.0,2.0,12.0,95.0,3.0,4.0
109.0,11.0,2.0,2.0,21.0,31.0,2.0,4.0
109.0,12.0,2.0,2.0,21.0,95.0,2.0,9.0
109.0,13.0,2.0,2.0,14.0,95.0,3.0,5.0
109.0,14.0,2.0,2.0,21.0,95.0,2.0,3.0
109.0,15.0,2.0,2.0,14.0,95.0,3.0,3.0
109.0,16.0,2.0,2.0,,,,
109.0,17.0,2.0,2.0,21.0,95.0,2.0,8.0
109.0,18.0,2.0,2.0,21.0,95.0,2.0,4.0
109.0,19.0,2.0,2.0,21.0,95.0,2.0,5.0
109.0,20.0,2.0,2.0,51.0,95.0,2.0,1.0
110.0,1.0,2.0,2.0,51.0,22.0,2.0,4.0
110.0,2.0,2.0,2.0,21.0,95.0,2.0,5.0
110.0,3.0,2.0,2.0,21.0,95.0,1.0,3.0
110.0,4.0,2.0,2.0,32.0,95.0,2.0,6.0
110.0,5.0,2.0,2.0,21.0,95.0,1.0,7.0
110.0,6.0,2.0,2.0,21.0,95.0,2.0,5.0
110.0,7.0,2.0,2.0,14.0,95.0,3.0,9.0
110.0,8.0,2.0,2.0,14.0,95.0,3.0,3.0
110.0,9.0,2.0,2.0,21.0,95.0,2.0,6.0
110.0,10.0,2.0,2.0,21.0,95.0,1.0,1.0
110.0,11.0,2.0,2.0,21.0,31.0,2.0,3.0
110.0,12.0,2.0,2.0,32.0,95.0,1.0,3.0
110.0,13.0,2.0,2.0,21.0,95.0,2.0,2.0
110.0,14.0,2.0,2.0,21.0,23.0,2.0,9.0
110.0,15.0,2.0,2.0,21.0,95.0,2.0,10.0
110.0,16.0,2.0,2.0,21.0,21.0,1.0,4.0
110.0,17.0,2.0,2.0,21.0,95.0,1.0,5.0
110.0,18.0,2.0,2.0,51.0,95.0,1.0,4.0
110.0,19.0,2.0,2.0,21.0,95.0,1.0,3.0
110.0,20.0,2.0,2.0,21.0,95.0,1.0,6.0
111.0,1.0,2.0,2.0,31.0,95.0,2.0,5.0
111.0,2.0,2.0,2.0,32.0,31.0,1.0,4.0
111.0,3.0,2.0,2.0,21.0,11.0,5.0,12.0
111.0,4.0,2.0,2.0,21.0,95.0,2.0,2.0
111.0,5.0,2.0,2.0,81.0,95.0,1.0,4.0
111.0,6.0,2.0,2.0,14.0,31.0,3.0,1.0
111.0,7.0,2.0,2.0,32.0,31.0,3.0,10.0
111.0,8.0,2.0,2.0,41.0,95.0,3.0,5.0
111.0,9.0,2.0,2.0,32.0,31.0,3.0,5.0
111.0,10.0,2.0,2.0,31.0,95.0,3.0,6.0
111.0,11.0,2.0,2.0,31.0,95.0,3.0,3.0
111.0,12.0,2.0,2.0,21.0,95.0,3.0,5.0
111.0,13.0,2.0,2.0,21.0,95.0,3.0,5.0
111.0,14.0,2.0,2.0,32.0,95.0,3.0,2.0
111.0,15.0,2.0,2.0,32.0,22.0,3.0,3.0
111.0,16.0,2.0,2.0,14.0,11.0,3.0,3.0
111.0,17.0,2.0,2.0,32.0,31.0,3.0,2.0
111.0,18.0,2.0,2.0,31.0,95.0,2.0,6.0
111.0,19.0,2.0,2.0,21.0,31.0,5.0,3.0
111.0,20.0,2.0,2.0,32.0,95.0,4.0,3.0
112.0,1.0,2.0,2.0,42.0,95.0,3.0,5.0
112.0,2.0,2.0,2.0,32.0,95.0,2.0,2.0
112.0,3.0,2.0,2.0,14.0,95.0,3.0,1.0
112.0,4.0,2.0,2.0,81.0,95.0,1.0,6.0
112.0,5.0,2.0,2.0,51.0,95.0,1.0,2.0
112.0,6.0,2.0,2.0,81.0,95.0,1.0,2.0
112.0,7.0,2.0,2.0,81.0,95.0,1.0,6.0
112.0,8.0,2.0,2.0,51.0,95.0,1.0,8.0
112.0,9.0,2.0,2.0,32.0,95.0,1.0,3.0
112.0,10.0,2.0,2.0,81.0,95.0,1.0,3.0
112.0,11.0,2.0,2.0,32.0,95.0,1.0,3.0
112.0,12.0,2.0,2.0,81.0,95.0,1.0,3.0
112.0,13.0,2.0,2.0,21.0,95.0,2.0,3.0
112.0,14.0,2.0,2.0,42.0,95.0,2.0,2.0
112.0,15.0,2.0,2.0,51.0,95.0,3.0,6.0
112.0,16.0,2.0,2.0,,,,
112.0,17.0,2.0,2.0,51.0,95.0,2.0,3.0
112.0,18.0,2.0,2.0,81.0,95.0,2.0,3.0
112.0,19.0,2.0,2.0,42.0,95.0,2.0,3.0
112.0,20.0,2.0,2.0,32.0,95.0,2.0,2.0
113.0,1.0,2.0,2.0,21.0,95.0,3.0,4.0
113.0,2.0,2.0,2.0,51.0,95.0,2.0,4.0
113.0,3.0,2.0,2.0,14.0,95.0,1.0,8.0
113.0,4.0,2.0,2.0,21.0,95.0,2.0,5.0
113.0,5.0,2.0,2.0,81.0,95.0,1.0,8.0
113.0,6.0,2.0,2.0,21.0,12.0,2.0,5.0
113.0,7.0,2.0,2.0,21.0,95.0,1.0,7.0
113.0,8.0,2.0,2.0,81.0,95.0,1.0,8.0
113.0,9.0,2.0,2.0,14.0,95.0,2.0,5.0
113.0,10.0,2.0,2.0,21.0,95.0,2.0,2.0
113.0,11.0,2.0,2.0,14.0,95.0,1.0,11.0
113.0,12.0,2.0,2.0,42.0,95.0,2.0,5.0
113.0,13.0,2.0,2.0,14.0,95.0,2.0,2.0
113.0,14.0,2.0,2.0,21.0,12.0,2.0,5.0
113.0,15.0,2.0,2.0,42.0,95.0,2.0,4.0
113.0,16.0,2.0,2.0,14.0,95.0,2.0,4.0
113.0,17.0,2.0,2.0,21.0,12.0,2.0,8.0
113.0,18.0,2.0,2.0,14.0,95.0,2.0,6.0
113.0,19.0,2.0,2.0,51.0,95.0,3.0,8.0
113.0,20.0,2.0,2.0,21.0,95.0,2.0,6.0
114.0,1.0,2.0,2.0,31.0,95.0,1.0,4.0
114.0,2.0,2.0,2.0,81.0,95.0,2.0,4.0
114.0,3.0,2.0,2.0,81.0,95.0,2.0,5.0
114.0,4.0,2.0,2.0,,,,
114.0,5.0,2.0,2.0,14.0,95.0,2.0,4.0
114.0,6.0,2.0,2.0,81.0,95.0,1.0,5.0
114.0,7.0,2.0,2.0,81.0,95.0,2.0,1.0
114.0,8.0,2.0,2.0,81.0,95.0,1.0,5.0
114.0,9.0,2.0,2.0,14.0,95.0,3.0,3.0
114.0,10.0,2.0,2.0,21.0,95.0,2.0,10.0
114.0,11.0,2.0,2.0,31.0,95.0,2.0,8.0
114.0,12.0,2.0,2.0,21.0,95.0,2.0,8.0
114.0,13.0,2.0,2.0,81.0,95.0,2.0,2.0
114.0,14.0,2.0,2.0,81.0,95.0,2.0,1.0
114.0,15.0,2.0,2.0,14.0,95.0,2.0,7.0
114.0,16.0,2.0,2.0,14.0,95.0,3.0,1.0
114.0,17.0,2.0,2.0,21.0,23.0,2.0,4.0
114.0,18.0,2.0,2.0,42.0,95.0,2.0,4.0
114.0,19.0,2.0,2.0,32.0,95.0,2.0,5.0
114.0,20.0,2.0,2.0,,,,
115.0,1.0,2.0,2.0,14.0,95.0,3.0,2.0
115.0,2.0,2.0,2.0,14.0,95.0,2.0,6.0
115.0,3.0,2.0,2.0,21.0,95.0,2.0,3.0
115.0,4.0,2.0,2.0,31.0,95.0,2.0,4.0
115.0,5.0,2.0,2.0,21.0,95.0,3.0,4.0
115.0,6.0,2.0,2.0,31.0,95.0,1.0,5.0
115.0,7.0,2.0,2.0,21.0,95.0,2.0,1.0
115.0,8.0,2.0,2.0,21.0,95.0,3.0,6.0
115.0,9.0,2.0,2.0,21.0,95.0,2.0,2.0
115.0,10.0,2.0,2.0,21.0,95.0,2.0,3.0
115.0,11.0,2.0,2.0,21.0,95.0,3.0,6.0
115.0,12.0,2.0,2.0,21.0,95.0,2.0,1.0
115.0,13.0,2.0,2.0,21.0,95.0,3.0,6.0
115.0,14.0,2.0,2.0,21.0,95.0,1.0,1.0
115.0,15.0,2.0,2.0,14.0,95.0,2.0,4.0
115.0,16.0,2.0,2.0,,,,
115.0,17.0,2.0,2.0,14.0,95.0,2.0,13.0
115.0,18.0,2.0,2.0,51.0,95.0,2.0,5.0
115.0,19.0,2.0,2.0,21.0,95.0,2.0,8.0
115.0,20.0,2.0,2.0,21.0,95.0,3.0,7.0
116.0,1.0,2.0,2.0,32.0,95.0,2.0,7.0
116.0,2.0,2.0,2.0,81.0,95.0,1.0,7.0
116.0,3.0,2.0,2.0,32.0,95.0,1.0,2.0
116.0,4.0,2.0,2.0,32.0,95.0,1.0,4.0
116.0,5.0,2.0,2.0,81.0,95.0,1.0,9.0
116.0,6.0,2.0,2.0,32.0,95.0,2.0,4.0
116.0,7.0,2.0,2.0,32.0,95.0,2.0,10.0
116.0,8.0,2.0,2.0,32.0,95.0,2.0,1.0
116.0,9.0,2.0,2.0,32.0,95.0,1.0,1.0
116.0,10.0,2.0,2.0,32.0,95.0,2.0,2.0
116.0,11.0,2.0,2.0,31.0,95.0,3.0,8.0
116.0,12.0,2.0,2.0,31.0,95.0,2.0,5.0
116.0,13.0,2.0,2.0,31.0,95.0,2.0,8.0
116.0,14.0,2.0,2.0,31.0,95.0,3.0,5.0
116.0,15.0,2.0,2.0,31.0,95.0,1.0,1.0
116.0,16.0,2.0,2.0,21.0,95.0,3.0,3.0
116.0,17.0,2.0,2.0,21.0,95.0,2.0,15.0
116.0,18.0,2.0,2.0,21.0,95.0,3.0,2.0
116.0,19.0,2.0,2.0,21.0,95.0,2.0,6.0
116.0,20.0,2.0,2.0,21.0,95.0,2.0,3.0
117.0,1.0,2.0,2.0,21.0,95.0,3.0,3.0
117.0,2.0,2.0,2.0,21.0,95.0,2.0,4.0
117.0,3.0,2.0,2.0,21.0,95.0,2.0,4.0
117.0,4.0,2.0,2.0,21.0,95.0,1.0,7.0
117.0,5.0,2.0,2.0,81.0,95.0,1.0,5.0
117.0,6.0,2.0,2.0,14.0,95.0,1.0,3.0
117.0,7.0,2.0,2.0,21.0,95.0,1.0,9.0
117.0,8.0,2.0,2.0,21.0,95.0,1.0,6.0
117.0,9.0,2.0,2.0,81.0,95.0,2.0,3.0
117.0,10.0,2.0,2.0,14.0,95.0,1.0,5.0
117.0,11.0,2.0,2.0,21.0,95.0,2.0,8.0
117.0,12.0,2.0,2.0,21.0,95.0,2.0,5.0
117.0,13.0,2.0,2.0,21.0,95.0,3.0,9.0
117.0,14.0,2.0,2.0,21.0,95.0,2.0,8.0
117.0,15.0,2.0,2.0,,,,
117.0,16.0,2.0,2.0,21.0,95.0,2.0,6.0
117.0,17.0,2.0,2.0,21.0,95.0,1.0,8.0
117.0,18.0,2.0,2.0,21.0,95.0,1.0,2.0
117.0,19.0,2.0,2.0,21.0,95.0,1.0,3.0
117.0,20.0,2.0,2.0,81.0,95.0,1.0,4.0
118.0,1.0,2.0,2.0,21.0,95.0,3.0,2.0
118.0,2.0,2.0,2.0,81.0,95.0,1.0,6.0
118.0,3.0,2.0,2.0,14.0,95.0,2.0,6.0
118.0,4.0,2.0,2.0,21.0,95.0,1.0,2.0
118.0,5.0,2.0,2.0,21.0,95.0,2.0,4.0
118.0,6.0,2.0,2.0,14.0,23.0,3.0,4.0
118.0,7.0,2.0,2.0,81.0,95.0,1.0,8.0
118.0,8.0,2.0,2.0,42.0,95.0,1.0,4.0
118.0,9.0,2.0,2.0,81.0,95.0,1.0,4.0
118.0,10.0,2.0,2.0,81.0,95.0,1.0,6.0
118.0,11.0,2.0,2.0,14.0,95.0,2.0,5.0
118.0,12.0,2.0,2.0,,,,
118.0,13.0,2.0,2.0,21.0,95.0,3.0,1.0
118.0,14.0,2.0,2.0,,,,
118.0,15.0,2.0,2.0,81.0,95.0,1.0,5.0
118.0,16.0,2.0,2.0,21.0,95.0,1.0,1.0
118.0,17.0,2.0,2.0,81.0,95.0,1.0,3.0
118.0,18.0,2.0,2.0,32.0,23.0,2.0,4.0
118.0,19.0,2.0,2.0,32.0,95.0,2.0,5.0
118.0,20.0,2.0,2.0,14.0,95.0,3.0,1.0
119.0,1.0,2.0,2.0,14.0,95.0,2.0,7.0
119.0,2.0,2.0,2.0,14.0,95.0,2.0,6.0
119.0,3.0,2.0,2.0,14.0,95.0,1.0,5.0
119.0,4.0,2.0,2.0,14.0,95.0,3.0,3.0
119.0,5.0,2.0,2.0,14.0,95.0,3.0,1.0
119.0,6.0,2.0,2.0,14.0,95.0,2.0,3.0
119.0,7.0,2.0,2.0,32.0,95.0,2.0,5.0
119.0,8.0,2.0,2.0,41.0,95.0,2.0,3.0
119.0,9.0,2.0,2.0,31.0,95.0,2.0,6.0
119.0,10.0,2.0,2.0,14.0,95.0,2.0,3.0
119.0,11.0,2.0,2.0,41.0,95.0,3.0,4.0
119.0,12.0,2.0,2.0,14.0,95.0,3.0,3.0
119.0,13.0,2.0,2.0,14.0,95.0,2.0,4.0
119.0,14.0,2.0,2.0,14.0,95.0,2.0,2.0
119.0,15.0,2.0,2.0,14.0,95.0,2.0,3.0
119.0,16.0,2.0,2.0,14.0,95.0,2.0,4.0
119.0,17.0,2.0,2.0,21.0,95.0,3.0,4.0
119.0,18.0,2.0,2.0,21.0,95.0,2.0,1.0
119.0,19.0,2.0,2.0,14.0,95.0,2.0,4.0
119.0,20.0,2.0,2.0,21.0,95.0,2.0,2.0
120.0,1.0,2.0,2.0,14.0,95.0,2.0,1.0
120.0,2.0,2.0,2.0,12.0,22.0,4.0,11.0
120.0,3.0,2.0,2.0,12.0,12.0,4.0,7.0
120.0,4.0,2.0,2.0,12.0,22.0,3.0,5.0
120.0,5.0,2.0,2.0,,,,
120.0,6.0,2.0,2.0,41.0,95.0,1.0,8.0
120.0,7.0,2.0,2.0,13.0,95.0,1.0,1.0
120.0,8.0,2.0,2.0,41.0,95.0,3.0,6.0
120.0,9.0,2.0,2.0,13.0,22.0,1.0,4.0
120.0,10.0,2.0,2.0,,,,
120.0,11.0,2.0,2.0,14.0,95.0,3.0,5.0
120.0,12.0,2.0,2.0,12.0,95.0,4.0,3.0
120.0,13.0,2.0,2.0,14.0,22.0,3.0,3.0
120.0,14.0,2.0,2.0,41.0,95.0,3.0,3.0
120.0,15.0,2.0,2.0,12.0,95.0,3.0,1.0
120.0,16.0,2.0,2.0,12.0,95.0,4.0,13.0
120.0,17.0,2.0,2.0,14.0,95.0,4.0,3.0
120.0,18.0,2.0,2.0,13.0,95.0,2.0,7.0
120.0,19.0,2.0,2.0,13.0,95.0,4.0,7.0
120.0,20.0,2.0,2.0,12.0,12.0,5.0,6.0
121.0,1.0,1.0,3.0,21.0,23.0,5.0,7.0
121.0,2.0,1.0,3.0,41.0,95.0,4.0,10.0
121.0,3.0,1.0,3.0,31.0,22.0,4.0,3.0
121.0,4.0,1.0,3.0,31.0,21.0,3.0,1.0
121.0,5.0,1.0,3.0,21.0,22.0,5.0,1.0
121.0,6.0,1.0,3.0,32.0,22.0,3.0,7.0
121.0,7.0,1.0,3.0,31.0,21.0,5.0,5.0
121.0,8.0,1.0,3.0,21.0,12.0,4.0,7.0
121.0,9.0,1.0,3.0,92.0,12.0,5.0,3.0
121.0,10.0,1.0,3.0,31.0,12.0,5.0,5.0
121.0,11.0,1.0,3.0,31.0,95.0,3.0,3.0
121.0,12.0,1.0,3.0,14.0,12.0,5.0,2.0
121.0,13.0,1.0,3.0,21.0,12.0,5.0,3.0
121.0,14.0,1.0,3.0,21.0,12.0,4.0,3.0
121.0,15.0,1.0,3.0,31.0,12.0,5.0,1.0
121.0,16.0,1.0,3.0,21.0,22.0,3.0,1.0
121.0,17.0,1.0,3.0,21.0,21.0,3.0,18.0
121.0,18.0,1.0,3.0,,,,
121.0,19.0,1.0,3.0,31.0,12.0,4.0,1.0
121.0,20.0,1.0,3.0,32.0,95.0,4.0,2.0
122.0,1.0,1.0,3.0,14.0,21.0,3.0,5.0
122.0,2.0,1.0,3.0,21.0,22.0,4.0,5.0
122.0,3.0,1.0,3.0,,,,
122.0,4.0,1.0,3.0,92.0,12.0,5.0,1.0
122.0,5.0,1.0,3.0,14.0,96.0,4.0,3.0
122.0,6.0,1.0,3.0,14.0,22.0,4.0,1.0
122.0,7.0,1.0,3.0,14.0,22.0,3.0,5.0
122.0,8.0,1.0,3.0,12.0,21.0,4.0,1.0
122.0,9.0,1.0,3.0,41.0,23.0,3.0,3.0
122.0,10.0,1.0,3.0,14.0,13.0,4.0,5.0
122.0,11.0,1.0,3.0,21.0,95.0,3.0,3.0
122.0,12.0,1.0,3.0,11.0,21.0,5.0,8.0
122.0,13.0,1.0,3.0,92.0,23.0,3.0,2.0
122.0,14.0,1.0,3.0,14.0,23.0,3.0,1.0
122.0,15.0,1.0,3.0,12.0,22.0,5.0,2.0
122.0,16.0,1.0,3.0,92.0,12.0,5.0,3.0
122.0,17.0,1.0,3.0,14.0,23.0,3.0,1.0
122.0,18.0,1.0,3.0,14.0,23.0,3.0,1.0
122.0,19.0,1.0,3.0,31.0,22.0,4.0,10.0
122.0,20.0,1.0,3.0,14.0,95.0,3.0,1.0
123.0,1.0,1.0,3.0,31.0,21.0,4.0,4.0
123.0,2.0,1.0,3.0,32.0,21.0,3.0,9.0
123.0,3.0,1.0,3.0,41.0,21.0,4.0,9.0
123.0,4.0,1.0,3.0,31.0,12.0,5.0,4.0
123.0,5.0,1.0,3.0,31.0,21.0,4.0,22.0
123.0,6.0,1.0,3.0,31.0,95.0,4.0,1.0
123.0,7.0,1.0,3.0,31.0,12.0,4.0,3.0
123.0,8.0,1.0,3.0,32.0,22.0,4.0,10.0
123.0,9.0,1.0,3.0,31.0,22.0,5.0,14.0
123.0,10.0,1.0,3.0,14.0,21.0,4.0,8.0
123.0,11.0,1.0,3.0,41.0,21.0,3.0,6.0
123.0,12.0,1.0,3.0,32.0,22.0,4.0,1.0
123.0,13.0,1.0,3.0,21.0,96.0,4.0,6.0
123.0,14.0,1.0,3.0,32.0,21.0,4.0,7.0
123.0,15.0,1.0,3.0,32.0,21.0,2.0,3.0
123.0,16.0,1.0,3.0,31.0,21.0,3.0,1.0
123.0,17.0,1.0,3.0,31.0,21.0,3.0,8.0
123.0,18.0,1.0,3.0,31.0,21.0,3.0,8.0
123.0,19.0,1.0,3.0,32.0,95.0,3.0,1.0
123.0,20.0,1.0,3.0,32.0,95.0,4.0,4.0
124.0,1.0,1.0,3.0,12.0,12.0,5.0,6.0
124.0,2.0,1.0,3.0,14.0,95.0,3.0,3.0
124.0,3.0,1.0,3.0,,,,
124.0,4.0,1.0,3.0,31.0,21.0,4.0,1.0
124.0,5.0,1.0,3.0,14.0,21.0,4.0,1.0
124.0,6.0,1.0,3.0,31.0,22.0,4.0,6.0
124.0,7.0,1.0,3.0,14.0,12.0,5.0,5.0
124.0,8.0,1.0,3.0,21.0,21.0,4.0,2.0
124.0,9.0,1.0,3.0,31.0,22.0,4.0,4.0
124.0,10.0,1.0,3.0,21.0,21.0,4.0,2.0
124.0,11.0,1.0,3.0,12.0,22.0,4.0,4.0
124.0,12.0,1.0,3.0,21.0,12.0,4.0,7.0
124.0,13.0,1.0,3.0,11.0,22.0,5.0,12.0
124.0,14.0,1.0,3.0,11.0,12.0,5.0,6.0
124.0,15.0,1.0,3.0,14.0,22.0,4.0,6.0
124.0,16.0,1.0,3.0,14.0,21.0,3.0,11.0
124.0,17.0,1.0,3.0,21.0,18.0,4.0,2.0
124.0,18.0,1.0,3.0,11.0,12.0,5.0,8.0
124.0,19.0,1.0,3.0,13.0,31.0,4.0,5.0
124.0,20.0,1.0,3.0,31.0,21.0,4.0,2.0
125.0,1.0,1.0,3.0,31.0,95.0,3.0,8.0
125.0,2.0,1.0,3.0,31.0,22.0,3.0,1.0
125.0,3.0,1.0,3.0,14.0,22.0,3.0,1.0
125.0,4.0,1.0,3.0,14.0,95.0,3.0,3.0
125.0,5.0,1.0,3.0,14.0,95.0,4.0,9.0
125.0,6.0,1.0,3.0,14.0,95.0,4.0,4.0
125.0,7.0,1.0,3.0,31.0,95.0,3.0,2.0
125.0,8.0,1.0,3.0,13.0,21.0,3.0,1.0
125.0,9.0,1.0,3.0,32.0,23.0,3.0,3.0
125.0,10.0,1.0,3.0,14.0,21.0,3.0,3.0
125.0,11.0,1.0,3.0,21.0,95.0,4.0,10.0
125.0,12.0,1.0,3.0,32.0,13.0,4.0,5.0
125.0,13.0,1.0,3.0,14.0,12.0,4.0,1.0
125.0,14.0,1.0,3.0,21.0,95.0,4.0,4.0
125.0,15.0,1.0,3.0,14.0,95.0,3.0,1.0
125.0,16.0,1.0,3.0,21.0,95.0,3.0,1.0
125.0,17.0,1.0,3.0,21.0,22.0,3.0,3.0
125.0,18.0,1.0,3.0,31.0,95.0,3.0,3.0
125.0,19.0,1.0,3.0,21.0,21.0,4.0,4.0
125.0,20.0,1.0,3.0,31.0,22.0,4.0,2.0
126.0,1.0,1.0,3.0,13.0,95.0,3.0,1.0
126.0,2.0,1.0,3.0,14.0,21.0,4.0,3.0
126.0,3.0,1.0,3.0,21.0,95.0,3.0,4.0
126.0,4.0,1.0,3.0,31.0,21.0,4.0,2.0
126.0,5.0,1.0,3.0,12.0,21.0,4.0,12.0
126.0,6.0,1.0,3.0,21.0,95.0,3.0,6.0
126.0,7.0,1.0,3.0,31.0,21.0,3.0,1.0
126.0,8.0,1.0,3.0,21.0,95.0,4.0,5.0
126.0,9.0,1.0,3.0,13.0,21.0,4.0,1.0
126.0,10.0,1.0,3.0,92.0,22.0,5.0,1.0
126.0,11.0,1.0,3.0,21.0,21.0,5.0,5.0
126.0,12.0,1.0,3.0,14.0,12.0,5.0,1.0
126.0,13.0,1.0,3.0,12.0,12.0,4.0,1.0
126.0,14.0,1.0,3.0,21.0,12.0,3.0,1.0
126.0,15.0,1.0,3.0,14.0,95.0,3.0,1.0
126.0,16.0,1.0,3.0,14.0,22.0,4.0,4.0
126.0,17.0,1.0,3.0,,,,
126.0,18.0,1.0,3.0,31.0,21.0,4.0,2.0
126.0,19.0,1.0,3.0,13.0,22.0,4.0,6.0
126.0,20.0,1.0,3.0,14.0,21.0,5.0,1.0
127.0,1.0,1.0,3.0,12.0,12.0,5.0,5.0
127.0,2.0,1.0,3.0,21.0,18.0,5.0,9.0
127.0,3.0,1.0,3.0,,,,
127.0,4.0,1.0,3.0,14.0,21.0,4.0,1.0
127.0,5.0,1.0,3.0,21.0,21.0,4.0,1.0
127.0,6.0,1.0,3.0,13.0,22.0,5.0,5.0
127.0,7.0,1.0,3.0,11.0,12.0,5.0,7.0
127.0,8.0,1.0,3.0,14.0,21.0,4.0,6.0
127.0,9.0,1.0,3.0,31.0,22.0,3.0,3.0
127.0,10.0,1.0,3.0,14.0,22.0,4.0,3.0
127.0,11.0,1.0,3.0,11.0,12.0,5.0,3.0
127.0,12.0,1.0,3.0,,,,
127.0,13.0,1.0,3.0,13.0,95.0,3.0,4.0
127.0,14.0,1.0,3.0,14.0,12.0,4.0,2.0
127.0,15.0,1.0,3.0,11.0,21.0,5.0,3.0
